Geo Point;Name;Name (en);Name (fr);IATA code;ICAO code;Wikipedia id;Wikidata id;Website;Phone;Operator;Description;Edit in OSM;Source;other_tags;Country;Country code
14.998713,145.6191338;Tinian International Airport;Tinian International Airport;;TIQ;PGWT;;Q1137513;;;Commonwealth of the Northern Mariana Islands;;https://www.openstreetmap.org/edit?node=576132441;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name:en"": ""West Tinian Airport"", ""faa"": ""TNI"", ""name:ja"": ""\u30c6\u30cb\u30a2\u30f3\u56fd\u969b\u7a7a\u6e2f"", ""name:ko"": ""\ud2f0\ub2c8\uc5b8 \uad6d\uc81c\uacf5\ud56d (Tinian International Airport)"", ""operator:type"": ""public""}";United States of America;US
-2.5781968,140.5193819;Bandar Udara Internasional Sentani;Sentani International Airport;;DJJ;WAJJ;id:Bandar Udara Sentani;Q963169;;;Unit Penyelenggara Bandar Udara;;https://www.openstreetmap.org/edit?node=587349056;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Bandar Udara Jayapura"", ""ele"": ""52"", ""short_name"": ""Bandara Internasional Sentani""}";;
-9.5108519,-35.792761;Aeroporto Internacional de Maceió - Zumbi dos Palmares;;;MCZ;SBMO;pt:Aeroporto Internacional de Maceió - Zumbi dos Palmares;Q2448604;http://www.infraero.com.br/aero_prev_home.php?ai=49;+55-82-30365200;Aena;;https://www.openstreetmap.org/edit?node=588632716;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Zumbi dos Palmares Airport"", ""ele"": ""118"", ""internet_access"": ""yes"", ""passengers"": ""1943437"", ""start_date"": ""1928-10-14""}";Brazil;BR
25.2737715,51.6048375;مطار حمد الدولي;Hamad International Airport;;DOH;OTHH;ar:مطار حمد الدولي;Q1198791;https://dohahamadairport.com/;;;;https://www.openstreetmap.org/edit?node=589217143;;"{""addr:city"": ""\u0627\u0644\u062f\u0648\u062d\u0629"", ""addr:country"": ""QA"", ""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u062d\u0645\u062f \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:es"": ""Aeropuerto Internacional Hamad"", ""name:hi"": ""\u0939\u092e\u0926 \u0905\u0902\u0924\u0930\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0939\u0935\u093e\u0908 \u0905\u0921\u094d\u0921\u093e"", ""wheelchair"": ""yes""}";;
19.9506465,99.8817597;ท่าอากาศยานเชียงราย;Chiangrai International Airport;;CEI;VTCT;en:Mae Fah Luang-Chiang Rai International Airport;Q969597;;;;;https://www.openstreetmap.org/edit?node=593126810;;"{""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""390"", ""name:pl"": ""Port lotniczy Chiang Rai"", ""name:th"": ""\u0e17\u0e48\u0e32\u0e2d\u0e32\u0e01\u0e32\u0e28\u0e22\u0e32\u0e19\u0e40\u0e0a\u0e35\u0e22\u0e07\u0e23\u0e32\u0e22"", ""passengers"": ""818000""}";Thailand;TH
40.1231585,33.0015178;Esenboğa Uluslararası Havalimanı;Esenboğa International Airport;;ESB;LTAC;en:Esenboğa International Airport;Q430490;;;TAV. Airport Management;;https://www.openstreetmap.org/edit?node=630320796;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Esenbo\u011fa Uluslararas\u0131 Havaalan\u0131"", ""barrier"": ""fence"", ""city"": ""Ankara"", ""closest_town"": ""Ankara"", ""ele"": ""953"", ""geonames:id"": ""6299725"", ""name:de"": ""Flughafen Ankara-Esenbo\u011fa"", ""name:hi"": ""\u0905\u0902\u0915\u093e\u0930\u093e \u090f\u0938\u0947\u0928\u092c\u094b\u0917\u093e \u0905\u0902\u0924\u0930\u094d\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0939\u0935\u093e\u0908 \u0905\u0921\u094d\u0921\u093e"", ""name:tr"": ""Esenbo\u011fa Uluslararas\u0131 Havaliman\u0131"", ""ref"": ""ESB""}";Turkey;TR
52.1089165,23.8919835;Аэрапорт Брэст;Brest Airport;;BQT;UMBB;en:Brest Airport;Q27048;;;;;https://www.openstreetmap.org/edit?node=644957299;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""name:be"": ""\u0410\u044d\u0440\u0430\u043f\u043e\u0440\u0442 \u0411\u0440\u044d\u0441\u0442"", ""name:de"": ""Flughafen Brest"", ""name:lt"": ""Bresto oro uostas"", ""name:lv"": ""Brestas lidosta"", ""name:pl"": ""Port lotniczy Brze\u015b\u0107"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0411\u0440\u0435\u0441\u0442"", ""start_date"": ""1986""}";Belarus;BY
10.043618,-69.3611627;Aeropuerto Internacional Jacinto Lara;Jacinto Lara International Airport;;BRM;SVBM;es:Aeropuerto Internacional Jacinto Lara;Q2231932;;+58-251-7188384;Instituto Autónomo de Servicio de Aeropuertos Bolivarianos del estado Lara (IASABEL);;https://www.openstreetmap.org/edit?node=745133337;aerial_imagery;"{""addr:city"": ""Barquisimeto"", ""addr:country"": ""VE"", ""addr:postcode"": ""3001"", ""addr:state"": ""Lara"", ""addr:street"": ""Av. La Salle"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international;public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Barquisimeto International Airport"", ""closest_town"": ""Barquisimeto"", ""ele"": ""430"", ""gnis:feature_type"": ""airport"", ""int_name"": ""Jacinto Lara International Airport"", ""type"": ""civil""}";Venezuela;VE
-4.6741702,55.5205602;Aéroport International de Seychelles - Pointe Larue;Seychelles International Airport;;SEZ;FSIA;en:Seychelles International Airport;Q1432843;http://www.scaa.sc/;;Seychelles Civil Aviation Authority;;https://www.openstreetmap.org/edit?node=746817305;"Gagravarr_Airports;en:wikipedia";"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""3"", ""is_in"": ""Victoria,Mahe I,Seychelles"", ""passengers"": ""726524""}";Seychelles;SC
4.1962306,73.5304446;ވެލާނާ ބައިނަލްއަޤުވާމީ ވައިގެ ބަނދަރު;Velana International Airport;;MLE;VRMM;en:Velana International Airport;Q29104;;;Maldives Airports Company Ltd.;;https://www.openstreetmap.org/edit?node=747440857;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Mal\u00e9"", ""ele"": ""2"", ""internet_access"": ""wlan"", ""is_in"": ""Male,Hulhule,Maldives"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b Male"", ""name:it"": ""Aeroporto Internazionale Velana"", ""old_name:it"": ""Aeroporto Internazionale di Mal\u00e9-Ibrahim Nasir"", ""ref"": ""MLE""}";Maldives;MV
11.5470652,43.1591386;Aéroport International de Djibouti-Ambouli مطار جيبوتي الدولي;De Djibouti Internationa Airport;Aéroport International de Djibouti-Ambouli;JIB;HDAM;fr:Aéroport international Ambouli;Q620706;;;;;https://www.openstreetmap.org/edit?node=753780246;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Djibouti City"", ""ele"": ""15"", ""is_in:country"": ""Djibouti"", ""military"": ""airfield"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u062c\u064a\u0628\u0648\u062a\u064a \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b D\u017e\u00edbut\u00ed"", ""name:de"": ""Flughafen Dschibuti"", ""ref"": ""JIB""}";Djibouti;DJ
49.5295858,25.6931385;Міжнародний аеропорт «Тернопіль»;Ternopil International Airport;;TNL;UKLT;en:Ternopil Airport;Q6588265;;;;;https://www.openstreetmap.org/edit?node=759971504;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""name:hu"": ""Ternopili nemzetk\u00f6zi rep\u00fcl\u0151t\u00e9r""}";Ukraine;UA
25.6705202,32.7065698;ميناء الأقصر الجوى;Luxor International Airport;Aéroport international de Louxor;LXR;HELX;en:Luxor International Airport;Q1347322;;;Ministry of Civil Aviation;;https://www.openstreetmap.org/edit?node=765905189;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0623\u0642\u0635\u0631 \u0627\u0644\u062f\u0648\u0644\u0649"", ""alt_name:en"": ""Luxor International Airport"", ""barrier"": ""fence"", ""int_name"": ""Luxor International Airport (Al Uqsur)"", ""name:ar"": ""\u0645\u064a\u0646\u0627\u0621 \u0627\u0644\u0623\u0642\u0635\u0631 \u0627\u0644\u062c\u0648\u0649"", ""name:de"": ""Flughafen Luxor"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041b\u0443\u043a\u0441\u043e\u0440"", ""nat_name"": ""\u0627\u0644\u0623\u0642\u0635\u0631"", ""ref"": ""Luxor International Airport""}";Egypt;EG
32.7954338,21.949708;مطار الأبرق الدولي;Al Abraq International Airport;;LAQ;HLLQ;;;;;AA (Libyan Civil Aviation Authority);;https://www.openstreetmap.org/edit?node=767115446;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""barrier"": ""wall"", ""ele"": ""650"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0623\u0628\u0631\u0642 \u0627\u0644\u062f\u0648\u0644\u064a""}";Libya;LY
30.1091292,30.8896424;مطار سفنكس الدولي;Sphinx International Airport;;;;;;;;;;https://www.openstreetmap.org/edit?node=769619549;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0633\u0641\u0646\u0643\u0633 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:hi"": ""\u0938\u094d\u092b\u093f\u0902\u0915\u094d\u0938 \u0905\u0902\u0924\u0930\u094d\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0935\u093f\u092e\u093e\u0928-\u092a\u0924\u094d\u0924\u0928""}";Egypt;EG
10.1516821,-67.9284051;Aeropuerto Internacional Arturo Michelena;Arturo Michelena International Airport;;VLN;SVVA;es:Aeropuerto Internacional Arturo Michelena;Q2231898;https://www.aeropuertos.net/aeropuerto-internacional-arturo-michelena/;+58-241-8346845;Instituto Autónomo de Aeropuertos del Estado Carabobo (IAAEC);;https://www.openstreetmap.org/edit?node=784961977;aerial_imagery;"{""addr:city"": ""Valencia"", ""addr:country"": ""VE"", ""addr:postcode"": ""2011"", ""addr:state"": ""Carabobo"", ""addr:street"": ""Av. Diego Iribarren"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Valencia"", ""ele"": ""430"", ""gnis:feature_type"": ""airport"", ""image"": ""https://www.aeropuertos.net/imagenes/Aeropuerto-de-Valencia-Arturo-Michelena-410x307.jpg"", ""importance"": ""Internacional"", ""int_name"": ""Arturo Michelena International Airport"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""type"": ""civil"", ""wheelchair"": ""yes""}";Venezuela;VE
41.2752535,28.7321106;İstanbul Havalimanı;Istanbul Airport;Aéroport d'Istanbul;IST;LTFM;tr:İstanbul Havalimanı;Q3661908;https://www.istairport.com/tr;;IGA - Istanbul Grand Airport AŞ;;https://www.openstreetmap.org/edit?node=812730062;;"{""addr:city"": ""\u0130stanbul"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""92"", ""internet_access"": ""wlan"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0625\u0633\u0637\u0646\u0628\u0648\u0644 \u0627\u0644\u062c\u062f\u064a\u062f"", ""name:ckb"": ""\u0641\u0695\u06c6\u06a9\u06d5\u062e\u0627\u0646\u06d5\u06cc \u0626\u06cc\u0633\u062a\u06d5\u0646\u0628\u06c6\u0644"", ""name:de"": ""Flughafen Istanbul"", ""name:es"": ""Aeropuerto de Estambul"", ""name:hi"": ""\u0907\u0938\u094d\u0924\u093e\u0902\u092c\u0941\u0932 \u0935\u093f\u092e\u093e\u0928\u0915\u094d\u0937\u0947\u0924\u094d\u0930"", ""name:ku"": ""Balafirgeha Stembole"", ""name:nl"": ""Luchthaven van Istanboel"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0421\u0442\u0430\u043c\u0431\u0443\u043b\u0430"", ""name:tr"": ""\u0130stanbul Havaliman\u0131"", ""name:zh"": ""\u4f0a\u65af\u5766\u5821\u65b0\u6a5f\u5834"", ""start_date"": ""2018-10-29""}";Turkey;TR
35.1550374,-114.5591357;Laughlin/Bullhead International Airport;;;IFP;KIFP;en:Laughlin/Bullhead International Airport;Q3545149;;+1 928 754 1234;Mohave County Airport Authority;;https://www.openstreetmap.org/edit?node=830319909;FAA;"{""FAA:LFSN"": ""00640.5*A"", ""aerodrome:atis"": ""119.825 MHz"", ""aerodrome:awos3"": ""119.825 MHz"", ""aerodrome:ctaf"": ""123.900 MHz"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Bullhead City, AZ"", ""ele"": ""707.1 ft"", ""faa"": ""IFP"", ""faa:airport_diagram"": ""https://aeronav.faa.gov/d-tpp/2002/06967AD.PDF"", ""gnis:county_name"": ""Mohave"", ""gnis:created"": ""08/01/1994"", ""gnis:feature_id"": ""45312"", ""gnis:feature_type"": ""Airport"", ""ifr"": ""yes"", ""owner"": ""Mohave County"", ""variation"": ""11.6 E 2015-01 0.1 W""}";United States of America;US
39.8608161,-104.6727399;Denver International Airport;Denver International Airport;;DEN;KDEN;en:Denver International Airport;Q330015;https://www.flydenver.com;;;;https://www.openstreetmap.org/edit?node=851424893;;"{""addr:city"": ""Denver"", ""addr:housenumber"": ""8500"", ""addr:postcode"": ""80249"", ""addr:state"": ""CO"", ""addr:street"": ""Pe\u00f1a Blvd"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""contact:website"": ""https://www.flydenver.com/feedback"", ""ele"": ""1655"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""internet_access:ssid"": ""- DEN Airport Free WiFi"", ""owner"": ""City & County of Denver Department of Aviation"", ""rank_aci:2016"": ""18""}";United States of America;US
8.9161773,-79.5982493;Aeropuerto Internacional Panama Pacifico;Panama Pacifico International Airport;;;;es:Aeropuerto Internacional Panamá Pacífico;Q21072127;;;;;https://www.openstreetmap.org/edit?node=880950819;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""old_name"": ""Howard Air Force Base""}";Panama;PA
45.8261405,13.4677547;Trieste Airport;Trieste – Friuli Venezia Giulia Airport;;TRS;LIPQ;it:Aeroporto di Trieste-Ronchi dei Legionari;;;;Aeroporto FVG Spa plc;;https://www.openstreetmap.org/edit?node=928943117;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Trieste"", ""ele"": ""11"", ""local_ref"": ""GO02"", ""old_name"": ""Aeroporto di Trieste - Ronchi dei Legionari"", ""source:name"": ""ENAV AIP GEN 2.4"", ""source_ref"": ""http://www.enav.it/enavWebPortalStatic/AIP/gen/gen2/GEN2-4.pdf""}";Italy;IT
-32.3634488,-58.0677404;"Aeropuerto Internacional de Paysandu ""Brig. Gral. (Av.) Tydeo Larre Borges""";Tydeo Larre Borges Airport;;PDU;SUPU;en:Paysandú Airport;Q1432332;;;;;https://www.openstreetmap.org/edit?node=956495009;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome""}";Uruguay;UY
-32.3383905,-54.2176936;Aeropuerto Internacional de Melo;Cerro Largo International Airport;;MLZ;SUMO;en:Cerro Largo International Airport;Q1431059;;;;;https://www.openstreetmap.org/edit?node=956496246;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""operator:type"": ""public""}";Uruguay;UY
51.1051144,16.883831;Port Lotniczy Wrocław;Wroclaw Airport;Aéroport de Wrocław-Nicolas Copernic;WRO;EPWR;en:Copernicus Airport Wrocław;Q1107152;;;Port Lotniczy Wrocław SA;;https://www.openstreetmap.org/edit?node=1043810021;http://airport.wroclaw.pl/biznes/dane-techniczne/;"{""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Wroc\u0142aw-Strachowice"", ""closest_town"": ""Wroc\u0142aw"", ""ele"": ""123"", ""int_name"": ""Copernicus Airport Wroc\u0142aw"", ""name:cs"": ""Leti\u0161t\u011b Mikul\u00e1\u0161e Kopern\u00edka Vratislav"", ""name:de"": ""Nikolaus-Kopernikus-Flughafen Breslau"", ""name:es"": ""Aeropuerto de Breslavia-Cop\u00e9rnico"", ""name:nl"": ""Luchthaven Wroc\u0142aw-Copernicus"", ""name:pl"": ""Port Lotniczy Wroc\u0142aw"", ""name:ru"": ""\u0412\u0440\u043e\u0446\u043b\u0430\u0432\u0441\u043a\u0438\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0438\u043c\u0435\u043d\u0438 \u041a\u043e\u043f\u0435\u0440\u043d\u0438\u043a\u0430"", ""name:uk"": ""\u0410\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u0412\u0440\u043e\u0446\u043b\u0430\u0432 \u0456\u043c\u0435\u043d\u0456 \u041c\u0438\u043a\u043e\u043b\u0430\u044f \u041a\u043e\u043f\u0435\u0440\u043d\u0438\u043a\u0430"", ""note:alt_name"": ""W Rejestrze Lotnisk Cywilnych figuruje jako Wroc\u0142aw-Strachowice"", ""official_name"": ""Port Lotniczy Wroc\u0142aw im. Miko\u0142aja Kopernika"", ""ref"": ""WRO"", ""short_name"": ""Lotnisko Wroc\u0142aw"", ""short_name:cs"": ""Leti\u0161t\u011b Vratislav""}";Poland;PL
25.672371,32.6996836;مطار الأقصر الدولى;Luxor International Airport;Aéroport international de Louxor;LXR;HELX;en:Luxor International Airport;Q1347322;;;Ministry of Civil Aviation;;https://www.openstreetmap.org/edit?node=1046451463;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""int_name"": ""Luxor International Airport (Al Uqsur)"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0623\u0642\u0635\u0631 \u0627\u0644\u062f\u0648\u0644\u0649"", ""name:de"": ""Flughafen Luxor"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041b\u0443\u043a\u0441\u043e\u0440"", ""nat_name"": ""\u0627\u0644\u0623\u0642\u0635\u0631"", ""ref"": ""Luxor International Airport""}";Egypt;EG
45.9586781,-83.3743995;Cockburn Island Airport;;;;;;;;;;;https://www.openstreetmap.org/edit?node=1092766837;;"{""aerodrome"": ""international"", ""aeroway"": ""aerodrome""}";Canada;CA
55.8705835,-4.4351667;Glasgow Airport;Glasgow Airport;;GLA;EGPF;en:Glasgow Airport;Q8721;;+44 141 887 1111;Glasgow Airport Limited;;https://www.openstreetmap.org/edit?node=1100796130;CAA AIP;"{""addr:city"": ""Paisley"", ""addr:postcode"": ""PA3 2SW"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ifr"": ""yes"", ""is_in"": ""Paisley, Scotland, UK"", ""name:gd"": ""Port-adhair Ghlaschu"", ""ref"": ""GLA""}";United Kingdom;GB
59.1845254,10.25805;Sandefjord lufthavn, Torp;Sandefjord Airport;;TRF;ENTO;en:Sandefjord Airport, Torp;Q957105;https://www.torp.no/;;Sandefjord Lufthavn AS;;https://www.openstreetmap.org/edit?node=1104910388;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Oslo-Torp"", ""ele"": ""87"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""source:alt_name"": ""Oslo-Torb is a highly misleading name used for this airport by for example Ryanair""}";Norway;NO
22.4906757,-79.9432643;Aeropuerto Internacional Abel Santamaría;Abel Santamaría International Airport;;SNU;MUSC;en:Abel Santamaría Airport;Q3496664;;;ECASA;;https://www.openstreetmap.org/edit?node=259849778;www.flightaware.com;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Abel Santamar\u00eda Airport"", ""city_served"": ""Santa Clara; Cayo Santa Mar\u00eda"", ""ele"": ""103"", ""name:es"": ""Aeropuerto Internacional Abel Santamar\u00eda"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0410\u0431\u0435\u043b\u044c-\u0421\u0430\u043d\u0442\u0430\u043c\u0430\u0440\u0438\u044f (\u0421\u0430\u043d\u0442\u0430-\u041a\u043b\u0430\u0440\u0430)""}";Cuba;CU
17.3867791,102.7775596;ท่าอากาศยานนานาชาติอุดรธานี;Udon Thani International Airport;;UTH;VTUD;th:ท่าอากาศยานนานาชาติอุดรธานี;Q1299161;;;;;https://www.openstreetmap.org/edit?node=285994845;;"{""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""176"", ""name:th"": ""\u0e17\u0e48\u0e32\u0e2d\u0e32\u0e01\u0e32\u0e28\u0e22\u0e32\u0e19\u0e19\u0e32\u0e19\u0e32\u0e0a\u0e32\u0e15\u0e34\u0e2d\u0e38\u0e14\u0e23\u0e18\u0e32\u0e19\u0e35"", ""passengers"": ""1011000"", ""ref"": ""UTH""}";Thailand;TH
-12.1878723,96.8310274;Cocos (Keeling) Islands Airport;;;CCK;YPCC;en:Cocos (Keeling) Islands Airport;Q1105469;;;Toll Remote Logistics;;https://www.openstreetmap.org/edit?node=1042097400;ourairports.com;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""3"", ""passengers"": ""16000"", ""source:passengers"": ""Wikipedia""}";;
48.4478772,-4.4186671;Aéroport de Brest-Bretagne;;;BES;LFRB;fr:Aéroport Brest Bretagne;Q1191525;https://www.brest.aeroport.bzh/accueil;;SAS Aéroport de Bretagne ouest;;https://www.openstreetmap.org/edit?node=5369273;;"{""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""name:br"": ""Aerborzh Brest-Breizh"", ""ref"": ""LFRB""}";France;FR
50.9120343,5.7704958;Maastricht Aachen Airport;Maastricht Aachen Airport;;MST;EHBK;nl:Maastricht Aachen Airport;Q698063;https://www.maa.nl/;;;;https://www.openstreetmap.org/edit?node=6344354;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Maastricht"", ""ele"": ""114""}";Netherlands;NL
52.4614577,9.6801216;Flughafen Hannover-Langenhagen;Hannover Airport;Aéroport international de Hanovre;HAJ;EDDV;de:Flughafen Hannover-Langenhagen;Q170169;https://www.hannover-airport.de/informationen-fuer-fluggaeste-und-besucher/;;;;https://www.openstreetmap.org/edit?node=10367649;;"{""TMC:cid_58:tabcd_1:Class"": ""Area"", ""TMC:cid_58:tabcd_1:LCLversion"": ""8.00"", ""TMC:cid_58:tabcd_1:LocationCode"": ""26328"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Hannover Airport"", ""barrier"": ""fence"", ""cargo_volume"": ""17493"", ""ele"": ""55"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""customers"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0647\u0627\u0646\u0648\u0641\u0631 \u0644\u0627\u0646\u063a\u0646\u0647\u0627\u063a\u0646"", ""name:de"": ""Flughafen Hannover-Langenhagen"", ""name:es"": ""Aeropuerto de Han\u00f3ver"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0647\u0627\u0646\u0648\u0641\u0631-\u0644\u0627\u0646\u06af\u0646\u0647\u0627\u06af\u0646"", ""name:fi"": ""Hannoverin lentoasema"", ""name:hr"": ""Zra\u010dna luka Hannover-Langenhagen"", ""name:it"": ""Aeroporto di Hannover-Langenhagen"", ""name:ja"": ""\u30cf\u30ce\u30fc\u30d5\u30a1\u30fc\u7a7a\u6e2f"", ""name:mk"": ""\u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0425\u0430\u043d\u043e\u0432\u0435\u0440"", ""name:ms"": ""Lapangan Terbang Hannover"", ""name:nl"": ""Luchthaven Hannover-Langenhagen"", ""name:pl"": ""Port lotniczy Hanower"", ""name:sh"": ""Aerodrom Hannover-Langenhagen"", ""name:sv"": ""Hannover-Langenhagens flygplats"", ""name:tg"": ""\u0424\u0443\u0440\u0443\u0434\u0433\u043e\u04b3\u0438 \u04b3\u043e\u043d\u0443\u0444\u0440-\u043b\u043e\u043d\u0433\u043d\u04b3\u043e\u0433\u043d"", ""name:vi"": ""S\u00e2n bay Hannover"", ""name:zh"": ""\u6c49\u8bfa\u5a01-\u6717\u6839\u54c8\u6839\u673a\u573a"", ""passengers"": ""5300000"", ""ref"": ""HAJ"", ""start_date"": ""1952"", ""wikimedia_commons"": ""Category:Hannover Airport""}";Germany;DE
